"Year","User","Rpt_Area","TotalRF_n","YE_n","Black_n","Pelagic_n","Nonpel_n","NotYE_Nonpel_n","pYE","var_pYE","pYE_avgRptArea","var_pYE_avgRptArea","pBRF","var_pBRF","pBRF_avgRptArea","var_pBRF_avgRptArea","pPel","var_pPel","pPel_avgRptArea","var_pPel_avgRptArea","pNonpel","var_pNonpel","pNonpel_avgRptArea","var_pNonpel_avgRptArea","pYEinNonpel","var_pYEinNonpel","pYEinNonpel_avgRptArea","var_pYEinNonpel_avgRptArea","pBRFinPel","varBRFinPel","pBRFinPel_avgRptArea","var_pBRFinPel_avgRptArea"
2005,"private","PWSI",278,151,3,46,232,81,0.481882128829738,0.000901342031567718,0.299622577368643,0.029240714296747,0.00720090589538274,2.58088550529552e-05,0.382557989162053,0.0377267736753841,0.178663337307568,0.000529757217363502,0.4727616096719,0.0348531479349178,0.821336662692432,0.000529757217363502,0.5272383903281,0.034792010122241,0.586704759105816,0.00104970686038269,0.550265565393416,0.026355639646195,NA,NA,0.785338821182119,0.0189347863938562
2006,"private","PWSI",334,157,39,63,271,114,0.265864838600913,0.000586128306896767,0.299622577368643,0.029240714296747,0.49833717568626,0.000750742447493398,0.382557989162053,0.0377267736753841,0.553789149608463,0.000742062244397593,0.4727616096719,0.0348531479349178,0.446210850391537,0.000742062244397593,0.5272383903281,0.034792010122241,0.595827820788366,0.00089191492134427,0.550265565393416,0.026355639646195,0.899868074408088,0.00145331488821239,0.785338821182119,0.0189347863938562
2007,"private","PWSI",318,125,79,116,202,77,0.153529343362314,0.000409962410375555,0.299622577368643,0.029240714296747,0.632294255698179,0.000733432901921971,0.382557989162053,0.0377267736753841,0.675882982992574,0.000691057338465722,0.4727616096719,0.0348531479349178,0.324117017007426,0.000691057338465722,0.5272383903281,0.034792010122241,0.473684920279262,0.00124033590337956,0.550265565393416,0.026355639646195,0.935508470561872,0.000524629322337906,0.785338821182119,0.0189347863938562
2008,"private","PWSI",533,155,89,190,343,188,0.185900606498969,0.00028447663722234,0.299622577368643,0.029240714296747,0.570206156713285,0.000460659954059304,0.382557989162053,0.0377267736753841,0.654524362783427,0.000425041769372887,0.4727616096719,0.0348531479349178,0.345475637216573,0.000425041769372887,0.5272383903281,0.034792010122241,0.538100480823288,0.000726749571231094,0.550265565393416,0.026355639646195,0.871176367352361,0.000593799493751877,0.785338821182119,0.0189347863938562
2009,"private","PWSI",479,151,83,117,362,211,0.255321720572961,0.000397766819197958,0.299622577368643,0.029240714296747,0.33918759595555,0.000468910817375407,0.382557989162053,0.0377267736753841,0.570204621109564,0.00051270148781352,0.4727616096719,0.0348531479349178,0.429795378890436,0.00051270148781352,0.5272383903281,0.034792010122241,0.594054131601186,0.000668016122794312,0.550265565393416,0.026355639646195,0.594852415077807,0.00207761223580955,0.785338821182119,0.0189347863938562
2010,"private","PWSI",466,123,127,166,300,177,0.131728952668009,0.000245970829455911,0.299622577368643,0.029240714296747,0.571793705664798,0.00052654981468154,0.382557989162053,0.0377267736753841,0.685040243621592,0.000464000232775187,0.4727616096719,0.0348531479349178,0.314959756378409,0.000464000232775187,0.5272383903281,0.034792010122241,0.418240584710587,0.000813763872948272,0.550265565393416,0.026355639646195,0.83468629907333,0.00083627321947029,0.785338821182119,0.0189347863938562
2011,"private","PWSI",499,135,119,168,331,196,0.146248312695065,0.000250722376965686,0.299622577368643,0.029240714296747,0.591048583570626,0.00048536175789113,0.382557989162053,0.0377267736753841,0.643810135702339,0.000460479206564809,0.4727616096719,0.0348531479349178,0.356189864297661,0.000460479206564809,0.5272383903281,0.034792010122241,0.410590888046292,0.000733351547574695,0.550265565393416,0.026355639646195,0.918047962891801,0.000450514375580929,0.785338821182119,0.0189347863938562
2012,"private","PWSI",454,158,48,136,318,160,0.307450043254957,0.000470032040082742,0.299622577368643,0.029240714296747,0.324685054556583,0.000484027968883381,0.382557989162053,0.0377267736753841,0.437941173007567,0.000543374618084599,0.4727616096719,0.0348531479349178,0.562058826992433,0.000543374618084599,0.5272383903281,0.034792010122241,0.547006876308867,0.000781673039683542,0.550265565393416,0.026355639646195,0.741389653607592,0.00142022988986079,0.785338821182119,0.0189347863938562
2013,"private","PWSI",651,147,134,244,407,260,0.154897289664322,0.000201390952798414,0.299622577368643,0.029240714296747,0.273217231398915,0.000305491655177887,0.382557989162053,0.0377267736753841,0.483999041370078,0.000384221491266036,0.4727616096719,0.0348531479349178,0.516000958629922,0.000384221491266036,0.5272383903281,0.034792010122241,0.300187988168864,0.0005174265022857,0.550265565393416,0.026355639646195,0.564499530051766,0.00101168646346955,0.785338821182119,0.0189347863938562
2014,"private","PWSI",495,182,47,113,382,200,0.353377006446211,0.000462554044051266,0.299622577368643,0.029240714296747,0.150144050929905,0.000258301244737375,0.382557989162053,0.0377267736753841,0.244058137635942,0.000373469156051857,0.4727616096719,0.0348531479349178,0.755941862364058,0.000373469156051857,0.5272383903281,0.034792010122241,0.467465851594849,0.000653389840387275,0.550265565393416,0.026355639646195,0.615197888438667,0.00211365577231493,0.785338821182119,0.0189347863938562
2015,"private","PWSI",493,148,85,146,347,199,0.424778201269041,0.000496629432918047,0.299622577368643,0.029240714296747,0.0895246727182592,0.000165670743278349,0.382557989162053,0.0377267736753841,0.162920272550286,0.000277189547443956,0.4727616096719,0.0348531479349178,0.837079727449714,0.000277189547443956,0.5272383903281,0.034792010122241,0.507452501045737,0.000722382833029374,0.550265565393416,0.026355639646195,0.549499895359106,0.00170723972661681,0.785338821182119,0.0189347863938562
2016,"private","PWSI",127,37,19,32,95,58,0.147675199939535,0.00099894631160598,0.299622577368643,0.029240714296747,0.338477407595698,0.00177706708049995,0.382557989162053,0.0377267736753841,0.59719819414665,0.00190914691313199,0.4727616096719,0.0348531479349178,0.40280180585335,0.00190914691313199,0.5272383903281,0.034792010122241,0.3666200046613,0.0024703167749303,0.550265565393416,0.026355639646195,NA,NA,0.785338821182119,0.0189347863938562
2017,"private","PWSI",112,51,24,25,87,36,0.26616483792738,0.00175964970250875,0.299622577368643,0.029240714296747,0.543829086081928,0.00223494604696597,0.382557989162053,0.0377267736753841,0.546668077960025,0.00223263144594159,0.4727616096719,0.0348531479349178,0.453331922039975,0.00223263144594159,0.5272383903281,0.034792010122241,0.587130146779978,0.00281870159909418,0.550265565393416,0.026355639646195,NA,NA,0.785338821182119,0.0189347863938562
2018,"private","PWSI",244,71,71,94,150,79,0.175655169304164,0.000595886546505719,0.299622577368643,0.029240714296747,0.332933876075106,0.000913946132661366,0.382557989162053,0.0377267736753841,0.38978907125679,0.000978821198294482,0.4727616096719,0.0348531479349178,0.61021092874321,0.000978821198294482,0.5272383903281,0.034792010122241,0.287859756405778,0.00137581555065627,0.550265565393416,0.026355639646195,0.854138560123384,0.00133963312079286,0.785338821182119,0.0189347863938562
2019,"private","PWSI",317,99,103,125,192,93,0.326779693231797,0.000696185839630157,0.299622577368643,0.029240714296747,0.30792879978821,0.000674394474839249,0.382557989162053,0.0377267736753841,0.383801234753063,0.000748410908085719,0.4727616096719,0.0348531479349178,0.616198765246937,0.000748410908085719,0.5272383903281,0.034792010122241,0.530315397663678,0.00130408888306017,0.550265565393416,0.026355639646195,0.802313207737154,0.00127908648731994,0.785338821182119,0.0189347863938562
2020,"private","PWSI",263,77,81,106,157,80,0.267220084168069,0.000747379812157554,NA,NA,0.356071879317188,0.000875132427773717,NA,NA,0.417870542013154,0.000928453252407584,NA,NA,0.582129457986846,0.000928453252407584,NA,NA,0.459038931120553,0.00159180891561701,NA,NA,0.852110506765464,0.00120017324786065,NA,NA
2021,"private","PWSI",248,57,90,119,129,72,0.256731430361759,0.000772552238972324,NA,NA,0.472540497637137,0.00100909301914973,NA,NA,0.546248855369933,0.00100348600557478,NA,NA,0.453751144630067,0.00100348600557478,NA,NA,0.565797868281007,0.00191930187913809,NA,NA,0.865064508587613,0.000989219530251563,NA,NA
2022,"private","PWSI",378,128,31,93,285,157,0.482373902270239,0.000662305890394751,0.329555550601699,0.00033391705648977,0.0333720194891317,8.55658562449568e-05,0.28075001631837,0.000614670462729202,0.126117994692015,0.000292340175349813,0.384543771937406,0.000571192957915375,0.873882005307985,0.000292340175349813,0.615456228062594,0.000635738523864083,0.551989741567266,0.000870764319618904,0.526400526676749,0.00030115155847379,0.264609499783338,0.0021151229609538,0.727430519644235,0.000604735093643921
2023,"private","PWSI",303,34,136,178,125,91,0.102384252045106,0.0003043103211201,0.329555550601699,0.00033391705648977,0.700566641314865,0.000694612656926074,0.28075001631837,0.000614670462729202,0.785807076719268,0.00055733216853373,0.384543771937406,0.000571192957915375,0.214192923280732,0.00055733216853373,0.615456228062594,0.000635738523864083,0.47800016208246,0.00201222586396453,0.526400526676749,0.00030115155847379,0.891524983765379,0.00054637393834757,0.727430519644235,0.000604735093643921
1993,"private","PWSO",20,3,12,15,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"private","PWSO",3,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"private","PWSO",7,1,6,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"private","PWSO",3,3,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"private","PWSO",18,12,5,5,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"private","PWSO",14,7,5,5,9,2,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
1999,"private","PWSO",32,11,17,17,15,4,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2000,"private","PWSO",38,16,18,18,20,4,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2001,"private","PWSO",52,18,34,34,18,0,0.348890795532459,0.00445423545735661,0.157492697622305,0.00558397214086916,0.651109204467541,0.00445423545735661,0.70017962996264,0.0108540570793585,0.651109204467541,0.00445423545735661,0.752344344040335,0.00785710708865012,0.348890795532459,0.00445423545735661,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2002,"private","PWSO",32,15,11,14,18,3,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2003,"private","PWSO",61,4,54,56,5,1,0.0707608071404205,0.00109589525522095,0.157492697622305,0.00558397214086916,0.890127818485101,0.0016300047540676,0.70017962996264,0.0108540570793585,0.916202068068087,0.00127959730893079,0.752344344040335,0.00785710708865012,0.0837979319319131,0.00127959730893079,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,0.971540940048339,0.000502711670151428,0.913255507614072,0.00664533188155787
2004,"private","PWSO",55,2,47,47,8,6,0.0763030029327428,0.00130520101252201,0.157492697622305,0.00558397214086916,0.703603220031885,0.00386195794060459,0.70017962996264,0.0108540570793585,0.703603220031885,0.00386195794060459,0.752344344040335,0.00785710708865012,0.296396779968115,0.00386195794060459,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2005,"private","PWSO",59,12,38,38,21,9,0.0775822782163936,0.00123384945384737,0.157492697622305,0.00558397214086916,0.864231013121311,0.00202303050139006,0.70017962996264,0.0108540570793585,0.864231013121311,0.00202303050139006,0.752344344040335,0.00785710708865012,0.135768986878689,0.00202303050139006,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2006,"private","PWSO",43,1,38,40,3,2,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2007,"private","PWSO",28,2,25,25,3,1,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2008,"private","PWSO",33,9,22,23,10,1,NA,NA,0.157492697622305,0.00558397214086916,NA,NA,0.70017962996264,0.0108540570793585,NA,NA,0.752344344040335,0.00785710708865012,NA,NA,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,NA,NA,0.913255507614072,0.00664533188155787
2009,"private","PWSO",100,24,59,65,35,11,0.193636339223235,0.00157718492278242,0.157492697622305,0.00558397214086916,0.655258827914522,0.00228176460964251,0.70017962996264,0.0108540570793585,0.743057483826949,0.001928515753088,0.752344344040335,0.00785710708865012,0.256942516173051,0.001928515753088,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,0.881841367830333,0.00162808077833532,0.913255507614072,0.00664533188155787
2010,"private","PWSO",103,15,77,78,25,10,0.119165235803827,0.00102906747431025,0.157492697622305,0.00558397214086916,0.710799273628453,0.00201533006115409,0.70017962996264,0.0108540570793585,0.718627641842346,0.00198237210022014,0.752344344040335,0.00785710708865012,0.281372358157654,0.00198237210022014,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,0.989106502786583,0.000139932843271144,0.913255507614072,0.00664533188155787
2011,"private","PWSO",139,17,114,120,19,2,0.119794738448747,0.000764086660063355,0.157492697622305,0.00558397214086916,0.820387387604715,0.00106776754973787,0.70017962996264,0.0108540570793585,0.865250793064619,0.00084486853743237,0.752344344040335,0.00785710708865012,0.134749206935381,0.00084486853743237,0.247655655959666,0.00784808350981735,NA,NA,0.667708743829717,0.0270572002814634,0.948149824513881,0.000413123821749389,0.913255507614072,0.00664533188155787
2012,"private","PWSO",281,48,203,211,70,22,0.20699562005714,0.000586244404765357,0.157492697622305,0.00558397214086916,0.720131297936488,0.000719793613102846,0.70017962996264,0.0108540570793585,0.739490782597044,0.000688014875182341,0.752344344040335,0.00785710708865012,0.260509217402956,0.000688014875182341,0.247655655959666,0.00784808350981735,0.79458079111634,0.00236553851456915,0.590762771643196,0.0270572002814634,0.97382051931389,0.000121400549891027,0.913255507614072,0.00664533188155787
2013,"private","PWSO",327,43,209,242,85,42,0.0834649359346594,0.000234658099399026,0.157492697622305,0.00558397214086916,0.597667940407201,0.000737610347903728,0.70017962996264,0.0108540570793585,0.796352942526586,0.000497469121030166,0.752344344040335,0.00785710708865012,0.203647057473414,0.000497469121030166,0.247655655959666,0.00784808350981735,0.409850930183736,0.00287944220489598,0.665347456320126,0.0270572002814634,0.75050635025091,0.000776956715701113,0.913255507614072,0.00664533188155787
2014,"private","PWSO",268,48,198,206,62,14,0.173590098076738,0.000537290546540998,0.157492697622305,0.00558397214086916,0.745166042344267,0.000711212028768724,0.70017962996264,0.0108540570793585,0.778237371618777,0.000646381891515635,0.752344344040335,0.00785710708865012,0.221762628381223,0.000646381891515635,0.247655655959666,0.00784808350981735,0.782774353568385,0.0027875190977702,0.635990732008062,0.0270572002814634,0.95750483017062,0.000198484538392937,0.913255507614072,0.00664533188155787
2015,"private","PWSO",201,35,151,154,47,12,0.147708797787795,0.000629454544219396,0.157492697622305,0.00558397214086916,0.730941643175879,0.000983329787236124,0.70017962996264,0.0108540570793585,0.769156051325152,0.000887775100175261,0.752344344040335,0.00785710708865012,0.230843948674848,0.00088777510017526,0.247655655959666,0.00784808350981735,NA,NA,0.620143956239206,0.0270572002814634,0.950316443479272,0.000308595429622086,0.913255507614072,0.00664533188155787
2016,"private","PWSO",223,48,147,168,55,7,0.22273826681389,0.00077984653743529,0.157492697622305,0.00558397214086916,0.520537168072714,0.0011242262375115,0.70017962996264,0.0108540570793585,0.599936191987267,0.00108113854743732,0.752344344040335,0.00785710708865012,0.400063808012733,0.00108113854743732,0.247655655959666,0.00784808350981735,0.556756853163786,0.0045699751781286,0.635990732008062,0.0270572002814634,0.867654218940273,0.000687607037697112,0.913255507614072,0.00664533188155787
2017,"private","PWSO",140,18,99,113,27,9,0.160157685787629,0.000967677708422879,0.157492697622305,0.00558397214086916,0.688749640288301,0.0015422559229571,0.70017962996264,0.0108540570793585,0.776615895138175,0.00124808378817918,0.752344344040335,0.00785710708865012,0.223384104861825,0.00124808378817918,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,0.886860086949108,0.000895886367194008,0.913255507614072,0.00664533188155787
2018,"private","PWSO",113,17,86,86,27,10,0.208137558696469,0.00147157424425306,0.157492697622305,0.00558397214086916,0.633299155602204,0.00207349406353339,0.70017962996264,0.0108540570793585,0.633299155602204,0.00207349406353339,0.752344344040335,0.00785710708865012,0.366700844397796,0.00207349406353339,0.247655655959666,0.00784808350981735,NA,NA,0.635990732008062,0.0270572002814634,1,0,0.913255507614072,0.00664533188155787
2019,"private","PWSO",246,38,139,182,64,26,0.153464303882432,0.000530257189046173,0.157492697622305,0.00558397214086916,0.570684816359024,0.00100001492545425,0.70017962996264,0.0108540570793585,0.729995345387075,0.000804498535103183,0.752344344040335,0.00785710708865012,0.270004654612925,0.000804498535103183,0.247655655959666,0.00784808350981735,0.568376512258414,0.00389404210430754,0.622467888058132,0.0270572002814634,0.781765007085657,0.000942588291613369,0.913255507614072,0.00664533188155787
2020,"private","PWSO",176,35,117,130,46,11,0.139739984793236,0.000686929836818412,NA,NA,0.545157060064095,0.00141691908529353,NA,NA,0.742772561836163,0.00109177990411147,NA,NA,0.257227438163837,0.00109177990411147,NA,NA,NA,NA,0.622467888058132,NA,0.733948839893123,0.00151370496366405,NA,NA
2021,"private","PWSO",82,23,51,55,27,4,0.263007207321455,0.00239301748417808,NA,NA,0.645929025849132,0.00282351505450276,NA,NA,0.724720478515419,0.00246297168562718,NA,NA,0.275279521484581,0.00246297168562718,NA,NA,NA,NA,0.622467888058132,NA,0.891280217681044,0.00179444057873102,NA,NA
2022,"private","PWSO",113,23,70,82,31,8,0.158709987487133,0.00119215292284792,0.269795618631341,0.000465932787472335,0.681793432030083,0.00193706382206003,0.611207022145227,0.000456304437454805,0.755133736448644,0.00165095336183709,0.663008267906474,0.000458728936868717,0.244866263551356,0.00165095336183709,0.336991732093526,0.000494614056627731,0.648149668252878,0.00760172252655207,0.790079320294018,0.000389033381255829,0.902877727641362,0.00108258687124114,0.915482116307438,7.73620746602413e-05
2023,"private","PWSO",135,20,100,104,31,11,0.200934502900678,0.00119820767496071,0.269795618631341,0.000465932787472335,0.719222162460076,0.00150702719019648,0.611207022145227,0.000456304437454805,0.734725791350425,0.00145450599160386,0.663008267906474,0.000458728936868717,0.265274208649575,0.00145450599160386,0.336991732093526,0.000494614056627731,0.757459626111299,0.00612381803075434,0.790079320294018,0.000389033381255829,0.978898755055469,0.000200543518507981,0.915482116307438,7.73620746602413e-05
1993,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"private","WESTSIDE",1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,"private","WESTSIDE",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
