gLicNum,regnum,BusinessName,HomePort,logbooknum,vesselID,vesselName,logpagenum,logdate,starttime,port_SiteStart,port_Site,page_Num,totalPages,port_reg,port_swhs,port_iphc,Port_Hal_Area,prime_Salm,salm_reg,salm_swhs,salm_iphc,prime_Bott,bott_reg,bott_swhs,bott_iphc,iphc,swhs,region,t_Anglers,thrs_salm,thrs_Bott,nClient,rClient,comp,crew,UnknownClientType,kingLKept,kingLRel,kingSKept,kingSRel,cohoKept,cohoRel,sockKept,OtherSalmonKept,halKept,halRel,HalGAF,lingKept,lingRel,pRockKept,pRockRel,yRockKept,YRockRel,ORockKept,oRockRel,SableKept,SableRel,sharkKept,OtherKept
16202,11789,"KINGFISHER CHARTERS & LODGE, LLC",CRAIG,2511789,AK2087AR,PERSEVERANCE,135,6/19/2025,4:PM,NULL,CRAIG,1,1,SE,B ,2C,B    ,104400,SE,B ,2C,104400,SE,B ,2C,2C,B ,SE,5,3,7,5,0,0,0,0,1,3,0,4,NULL,NULL,NULL,0,5,9,NULL,1,1,15,3,0,1,0,4,NULL,NULL,NULL,NULL
16202,11789,"KINGFISHER CHARTERS & LODGE, LLC",CRAIG,2511789,AK2087AR,PERSEVERANCE,153,6/27/2025,3:PM,NULL,CRAIG,1,1,SE,B ,2C,B    ,104400,SE,B ,2C,104400,SE,B ,2C,2C,B ,SE,3,5,4,3,0,0,0,0,0,3,NULL,NULL,1,0,NULL,1,3,9,NULL,0,1,9,3,0,1,0,5,NULL,NULL,NULL,NULL
16289,11789,"KINGFISHER CHARTERS & LODGE, LLC",CRAIG,2511789,AK4440AK,JEANNETTE ELAINE,160,6/28/2025,2:PM,NULL,CRAIG,1,1,SE,B ,2C,B    ,104350,SE,B ,2C,104400,SE,B ,2C,2C,B ,SE,4,4,6,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17774,12166,RUM RUNNER CHARTERS,AUKE BAY,2512166,AK6971AN,BUCCANEER,322,9/5/2025,2:PM,NULL,AUKE BAY,1,1,SE,E ,2C,E    ,111505,SE,E ,2C,112153,SE,E ,2C,2C,E ,SE,3,1,3,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,NULL,NULL,NULL,9,0,NULL,NULL,1,0,NULL,NULL,NULL,NULL
17774,12166,RUM RUNNER CHARTERS,AUKE BAY,2512166,AK6971AN,BUCCANEER,327,9/13/2025,2:PM,NULL,AUKE BAY,1,1,SE,E ,2C,E    ,NULL,NULL,NULL,NULL,112152,SE,E ,2C,2C,E ,SE,3,NULL,2,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,3,0,NULL,NULL,3,0,NULL,NULL,NULL,NULL
18298,12166,RUM RUNNER CHARTERS,AUKE BAY,2512166,AK6326AW,PEARL,325,9/13/2025,4:PM,NULL,AUKE BAY,1,1,SE,E ,2C,E    ,111505,SE,E ,2C,111507,SE,E ,2C,2C,E ,SE,2,2,3,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2,0,NULL,NULL,NULL,3,0,NULL,NULL,2,0,NULL,NULL,NULL,NULL
12165,12166,RUM RUNNER CHARTERS,AUKE BAY,2512166,AK4444F,RUM RUNNER,333,9/20/2025,2:PM,NULL,AUKE BAY,1,1,SE,E ,2C,E    ,112151,SE,E ,2C,111507,SE,E ,2C,2C,E ,SE,4,3,2,3,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,12,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,104,6/5/2025,5:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,5,NULL,6,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,5,NULL,NULL,NULL,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22595,12168,Taylor Charters,GUSTAVUS,2512168,AK1500AK,DRIFTER,109,6/7/2025,1:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,5,NULL,2,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23156,12168,Taylor Charters,GUSTAVUS,2512168,AK1852AK,KODA,138,6/13/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,4,NULL,7,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23156,12168,Taylor Charters,GUSTAVUS,2512168,AK1852AK,KODA,141,6/17/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,NULL,NULL,NULL,NULL,2C,G ,SE,1,6,NULL,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22252,12168,Taylor Charters,GUSTAVUS,2512168,AK7153AT,RIPTIDE,144,6/18/2025,5:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,6,1,6,6,0,0,0,0,3,2,NULL,NULL,NULL,NULL,NULL,0,6,0,1,NULL,NULL,18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22252,12168,Taylor Charters,GUSTAVUS,2512168,AK7153AT,RIPTIDE,149,6/19/2025,3:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,6,1,5,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,157,6/20/2025,12:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,4,NULL,3,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22595,12168,Taylor Charters,GUSTAVUS,2512168,AK1500AK,DRIFTER,159,6/23/2025,3:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,5,3,2,5,0,0,0,0,NULL,NULL,NULL,NULL,5,0,NULL,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12996,12168,Taylor Charters,GUSTAVUS,2512168,AK5252AK,SAMSARA,208,7/9/2025,1:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,4,NULL,4,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22182,12168,Taylor Charters,GUSTAVUS,2512168,AK6497AW,ASPEN ROSE,213,7/11/2025,11:AM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,5,NULL,3,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,246,7/12/2025,1:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114231,SE,G ,2C,114231,SE,G ,2C,2C,G ,SE,5,3,3,5,0,0,0,0,NULL,NULL,NULL,NULL,4,0,NULL,0,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,249,7/15/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,6,4,1,6,0,0,0,0,NULL,NULL,NULL,NULL,5,0,NULL,4,NULL,NULL,NULL,NULL,NULL,11,0,3,2,1,0,NULL,NULL,NULL,NULL
23156,12168,Taylor Charters,GUSTAVUS,2512168,AK1852AK,KODA,259,7/16/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,113910,SE,G ,2C,2C,G ,SE,4,NULL,5,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22182,12168,Taylor Charters,GUSTAVUS,2512168,AK6497AW,ASPEN ROSE,300,8/3/2025,2:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114232,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,4,3,3,4,0,0,0,0,NULL,NULL,NULL,NULL,24,0,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
23156,12168,Taylor Charters,GUSTAVUS,2512168,AK1852AK,KODA,314,8/3/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,113910,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,4,3,3,4,0,0,0,0,NULL,NULL,NULL,NULL,15,0,NULL,0,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,331,8/4/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114232,SE,G ,2C,114231,SE,G ,2C,2C,G ,SE,2,3,2,2,0,0,0,0,NULL,NULL,NULL,NULL,12,0,NULL,2,2,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,351,8/8/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114232,SE,G ,2C,114231,SE,G ,2C,2C,G ,SE,5,2,4,5,0,0,0,0,NULL,NULL,NULL,NULL,10,0,NULL,3,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,343,8/13/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114231,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,5,4,2,5,0,0,0,0,NULL,NULL,NULL,NULL,11,0,NULL,0,5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12167,12168,Taylor Charters,GUSTAVUS,2512168,AK4652N,MAKAI,339,8/13/2025,5:AM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114231,SE,G ,2C,NULL,NULL,NULL,NULL,2C,G ,SE,5,6,NULL,5,0,0,0,0,NULL,NULL,NULL,NULL,25,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22182,12168,Taylor Charters,GUSTAVUS,2512168,AK6497AW,ASPEN ROSE,340,8/14/2025,3:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114232,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,5,3,3,5,0,0,0,0,NULL,NULL,NULL,NULL,5,0,NULL,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,357,8/15/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114232,SE,G ,2C,114231,SE,G ,2C,2C,G ,SE,6,3,3,6,0,0,0,0,NULL,NULL,NULL,NULL,10,0,NULL,0,6,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK6547AX,EMMA GRACE,378,8/19/2025,4:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114270,SE,G ,2C,NULL,NULL,NULL,NULL,2C,G ,SE,3,6,NULL,3,0,0,0,0,NULL,NULL,0,1,6,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,369,8/20/2025,5:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114232,SE,G ,2C,2C,G ,SE,6,NULL,6,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,370,8/21/2025,5:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114231,SE,G ,2C,113910,SE,G ,2C,2C,G ,SE,6,3,3,6,0,0,0,0,NULL,NULL,NULL,NULL,13,0,NULL,0,3,0,NULL,1,0,1,0,6,0,NULL,NULL,NULL,NULL,NULL,NULL
15003,12168,Taylor Charters,GUSTAVUS,2512168,AK1852AK,KODA,397,8/28/2025,1:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,NULL,NULL,NULL,NULL,114231,SE,G ,2C,2C,G ,SE,5,NULL,3,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22333,12168,Taylor Charters,GUSTAVUS,2512168,AK8838AV,SCOUT,394,9/5/2025,5:PM,NULL,GUSTAVUS,1,1,SE,G ,2C,G    ,114231,SE,G ,2C,114232,SE,G ,2C,2C,G ,SE,4,3,4,4,0,0,0,0,NULL,NULL,NULL,NULL,10,0,NULL,0,4,0,NULL,NULL,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21888,12170,SITKA ALASKA OUTFITTERS,SITKA,2512170,SHORE1,SHORE,106,7/24/2025,12:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113411,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,4,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
21888,12170,SITKA ALASKA OUTFITTERS,SITKA,2512170,SHORE1,SHORE,108,7/28/2025,1:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113411,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,4,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
12171,12172,SHULER SPORTFISHING LLC,SITKA,2512172,AK8803AR,T LOUISE,104,6/1/2025,4:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,NULL,NULL,NULL,NULL,365630,SE,D ,2C,2C,D ,SE,5,NULL,6,4,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,6,0,0,1,5,0,16,2,NULL,NULL
12171,12172,SHULER SPORTFISHING LLC,SITKA,2512172,AK8803AR,T LOUISE,114,6/12/2025,4:PM,NULL,SITKA,1,1,SE,D ,2C,D    ,113416,SE,D ,2C,365630,SE,D ,2C,2C,D ,SE,4,1,5,4,0,0,0,0,4,0,NULL,NULL,NULL,NULL,NULL,0,4,10,NULL,4,2,3,1,NULL,NULL,NULL,NULL,16,2,NULL,NULL
22949,12189,"The Boat Company, LTD.",N. SE,2512189,AK9326N,LIS SKIFF 3,282,7/23/2025,11:AM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,109200,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,2,2,NULL,2,0,0,0,0,NULL,NULL,NULL,NULL,4,0,NULL,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22945,12189,"The Boat Company, LTD.",N. SE,2512189,AK7516P,SKIFF 5,338,7/28/2025,1:PM,NULL,MOTHER SHIP,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113510,SE,D ,2C,2C,D ,SE,3,NULL,3,3,0,0,0,0,NULL,NULL,NULL,NULL,2,2,NULL,0,1,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22949,12189,"The Boat Company, LTD.",N. SE,2512189,AK9326N,LIS SKIFF 3,309,7/29/2025,6:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,109500,SE,C ,2C,NULL,NULL,NULL,NULL,2C,C ,SE,4,2,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22949,12189,"The Boat Company, LTD.",N. SE,2512189,AK9326N,LIS SKIFF 3,312,7/31/2025,12:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112110,SE,D ,2C,2C,D ,SE,4,NULL,2,4,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14125,12189,"The Boat Company, LTD.",N. SE,2512189,AK9327N,LIS SKIFF 4,326,7/31/2025,2:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113622,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,3,NULL,4,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,2,NULL,NULL,NULL,NULL,0,13,NULL,NULL,NULL,NULL
15922,12189,"The Boat Company, LTD.",N. SE,2512189,AK9324N,LIS SKIFF 2,321,8/1/2025,2:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113622,SE,D ,2C,113622,SE,D ,2C,2C,D ,SE,3,3,1,3,0,0,0,0,0,2,NULL,NULL,3,0,NULL,0,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22949,12189,"The Boat Company, LTD.",N. SE,2512189,AK9326N,LIS SKIFF 3,323,8/1/2025,2:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113622,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,2,4,NULL,2,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14125,12189,"The Boat Company, LTD.",N. SE,2512189,AK9327N,LIS SKIFF 4,353,8/4/2025,12:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113622,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,3,NULL,4,0,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12577,12189,"The Boat Company, LTD.",SITKA,2512189,AK7512P,SKIFF 1,457,8/6/2025,1:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,109450,SE,C ,2C,109450,SE,C ,2C,2C,C ,SE,3,2,2,3,0,0,0,0,NULL,NULL,NULL,NULL,2,0,NULL,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22945,12189,"The Boat Company, LTD.",N. SE,2512189,1085817,MIST COVE,371,8/7/2025,5:PM,NULL,MOTHER SHIP,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113520,SE,D ,2C,2C,D ,SE,1,NULL,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20261,12189,"The Boat Company, LTD.",SITKA/JUNEAU,2512189,AK7514P,SKIFF 3,369,8/7/2025,6:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113510,SE,D ,2C,113510,SE,D ,2C,2C,D ,SE,4,2,2,4,0,0,0,0,NULL,NULL,NULL,NULL,8,0,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20261,12189,"The Boat Company, LTD.",SITKA/JUNEAU,2512189,AK7514P,SKIFF 3,388,8/11/2025,1:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,113550,SE,D ,2C,113550,SE,D ,2C,2C,D ,SE,3,2,2,3,0,0,0,0,NULL,NULL,NULL,NULL,1,0,NULL,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,NULL,NULL,NULL,NULL
22945,12189,"The Boat Company, LTD.",N. SE,2512189,AK7516P,SKIFF 5,376,8/12/2025,1:PM,NULL,MOTHER SHIP,1,1,NULL,NULL,NULL,NULL,111210,SE,E ,2C,112210,SE,D ,2C,2C,D ,SE,3,2,1,3,0,0,0,0,NULL,NULL,NULL,NULL,3,0,NULL,0,NULL,NULL,NULL,NULL,NULL,0,2,NULL,NULL,1,0,NULL,NULL,NULL,NULL
20261,12189,"The Boat Company, LTD.",SITKA/JUNEAU,2512189,AK7514P,SKIFF 3,391,8/12/2025,6:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,112210,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,3,NULL,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20830,12189,"The Boat Company, LTD.",N. SE,2512189,AK7513P,SKIFF 2,382,8/12/2025,6:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,112210,SE,D ,2C,NULL,NULL,NULL,NULL,2C,D ,SE,4,3,NULL,4,0,0,0,0,1,0,NULL,NULL,4,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22949,12189,"The Boat Company, LTD.",N. SE,2512189,AK9326N,LIS SKIFF 3,380,8/13/2025,4:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,109130,SE,D ,2C,109200,SE,D ,2C,2C,D ,SE,4,3,2,4,0,0,0,0,NULL,NULL,NULL,NULL,4,0,NULL,0,1,0,NULL,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15922,12189,"The Boat Company, LTD.",N. SE,2512189,AK9324N,LIS SKIFF 2,404,8/20/2025,5:PM,NULL,MOTHERSHIP,1,1,NULL,NULL,NULL,NULL,109450,SE,C ,2C,109450,SE,C ,2C,2C,C ,SE,4,1,2,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,13,NULL,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14478,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,140,3/28/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222030,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,5,7,NULL,2,2,0,1,0,7,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12056,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,163,10/22/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222010,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,4,6,NULL,0,4,0,0,0,3,0,5,11,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14478,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,162,10/25/2025,5:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222030,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,5,8,NULL,5,0,0,0,0,10,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14478,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,165,11/8/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222030,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,5,7,NULL,0,5,0,0,0,6,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12056,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,171,11/25/2025,2:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,4,3,NULL,1,2,0,1,0,5,0,3,1,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12056,12057,MIGHTY WIND ENTERPRISES INC,HOMER,2512057,634642,REDEMPTION,173,12/5/2025,6:PM,NULL,HOMER,1,1,SC,P ,3A,LCI  ,222040,SC,P ,3A,NULL,NULL,NULL,NULL,3A,P ,SC,6,5,NULL,0,6,0,0,0,9,0,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12067,12068,ALL IN CHARTERS,WRANGELL,2512068,AK2479AU,EMILY RAE,100,6/5/2025,6:PM,NULL,WRANGELL,1,1,SE,C ,2C,C    ,107350,SE,C ,2C,107350,SE,C ,2C,2C,C ,SE,6,6,3,5,1,0,0,0,2,0,0,4,NULL,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
